osm_id,desc,geometry
459164845,Barrier; Wall,"c(-3.1777815, -3.1777907, 55.968638, 55.9686727)"
459164846,Barrier; Wall,"c(-3.1780597, -3.178013, -3.1779268, 55.968577, 55.9685919, 55.9686192)"
459164847,Barrier; Wall,"c(-3.1776603, -3.1776767, -3.1776792, 55.9686882, 55.9687006, 55.9687318)"
459164848,Barrier; Wall,"c(-3.178409, -3.1783841, -3.1782936, 55.968783, 55.9688161, 55.9688621)"
459164849,Barrier; Wall,"c(-3.1784766, -3.1784553, -3.1783788, 55.968799, 55.9688272, 55.9689265)"
459164850,Barrier; Wall,"c(-3.1782343, -3.1783015, -3.1783138, -3.1783307, 55.9688173, 55.9687769, 55.9687606, 55.9687645)"
459164851,Barrier; Wall,"c(-3.1781644, -3.1781791, -3.1781264, -3.1780976, 55.9686261, 55.9686406, 55.9687029, 55.968714)"
459164856,Barrier; Wall,"c(-3.1775018, -3.1774542, -3.1774061, -3.1775007, 55.9686448, 55.9686088, 55.9685716, 55.9685323)"
459164861,Barrier; Wall,"c(-3.1775472, -3.1775216, -3.1775031, -3.1774754, -3.1775018, -3.1775671, 55.9687451, 55.9686906, 55.9686767, 55.9686558, 55.9686448, 55.9686178)"
459164862,Barrier; Wall,"c(-3.1778157, -3.1778975, -3.1779161, -3.1777907, -3.1777758, -3.1777865, 55.9686238, 55.9685901, 55.96866, 55.9686727, 55.9686742, 55.9687209)"
459176528,Barrier; Wall,"c(-3.178472, -3.1785016, -3.1785542, -3.1785724, -3.1786103, -3.1786684, -3.1787395, -3.1787324, -3.1788132, -3.1788791, -3.1789324, -3.1789449, -3.179008, 55.9684908, 55.9684791, 55.9684584, 55.9684512, 55.9684404, 55.9684239, 55.9684037, 55.9683985, 55.968366, 55.9683395, 55.968318, 55.968313, 55.9682875)"
459176530,Barrier; Wall,"c(-3.1786822, -3.1786103, 55.9684971, 55.9684404)"
459176531,Barrier; Wall,"c(-3.1786736, -3.178525, 55.9683553, 55.9684136)"
459176532,Barrier; Wall,"c(-3.1785772, -3.1785016, 55.9685388, 55.9684791)"
459176533,Barrier; Wall,"c(-3.1787422, -3.1786684, 55.968482, 55.9684239)"
459176534,Barrier; Wall,"c(-3.1786297, -3.1785542, 55.9685178, 55.9684584)"
459176535,Barrier; Wall,"c(-3.1789861, -3.1789449, 55.9683433, 55.968313)"
459176536,Barrier; Wall,"c(-3.1789043, -3.1788132, 55.9684329, 55.968366)"
459176537,Barrier; Wall,"c(-3.1786349, -3.1785009, 55.9683269, 55.9683794)"
459176538,Barrier; Wall,"c(-3.1785973, -3.1785004, -3.1784654, 55.9682992, 55.9683374, 55.9683513)"
459176539,Barrier; Wall,"c(-3.1789688, -3.1789216, -3.1788791, 55.9684055, 55.9683707, 55.9683395)"
459176540,Barrier; Wall,"c(-3.1787435, -3.1787023, -3.1786448, 55.9682948, 55.9683112, 55.9683341)"
459176541,Barrier; Wall,"c(-3.1787796, -3.1787387, -3.1786826, 55.968323, 55.9683395, 55.9683619)"
459176542,Barrier; Wall,"c(-3.1787071, -3.1786681, -3.1786078, 55.9682666, 55.9682824, 55.9683069)"
459176544,Barrier; Wall,"c(-3.1787395, -3.1788877, -3.1789237, -3.1789626, 55.9684037, 55.9685128, 55.9685393, 55.9685679)"
459176550,Barrier; Wall,"c(-3.1788941, -3.1793616, -3.1792294, -3.1791431, -3.1792544, -3.1793733, -3.1792653, 55.9687736, 55.9685819, 55.9684809, 55.968415, 55.9683694, 55.9683207, 55.9682337)"
459176556,Barrier; Wall,"c(-3.1783496, -3.1783357, -3.1782999, -3.1783561, -3.1784063, -3.1785469, -3.1787498, -3.178772, 55.9683413, 55.9683304, 55.96827, 55.9682576, 55.9682816, 55.9682621, 55.9681804, 55.9681977)"
459176557,Barrier; Wall,"c(-3.1785469, -3.1785973, -3.1786078, -3.1786349, -3.1786448, -3.1786736, -3.1786826, -3.1787324, 55.9682621, 55.9682992, 55.9683069, 55.9683269, 55.9683341, 55.9683553, 55.9683619, 55.9683985)"
459398817,Barrier; Wall,"c(-3.1945149, -3.194374, -3.1942882, -3.1942237, 55.9717146, 55.9716486, 55.9716148, 55.9715943)"
459398818,Barrier; Wall,"c(-3.19528, -3.1951123, -3.1947449, -3.194541, 55.9720764, 55.9719934, 55.9718208, 55.9717278)"
459398819,Barrier; Wall,"c(-3.1958449, -3.1957678, -3.1953108, 55.9723385, 55.9723036, 55.9720899)"
459402097,Barrier; Wall,"c(-3.1867263, -3.1867688, -3.1863192, 55.9624879, 55.9625115, 55.9627507)"
459402098,Barrier; Wall,"c(-3.1867465, -3.1868625, -3.1868835, -3.1869045, -3.1870289, -3.1870457, -3.1870331, -3.1869878, 55.9624294, 55.9624552, 55.9624536, 55.9624434, 55.9623769, 55.962348, 55.9623213, 55.9622961)"
459564613,Barrier; Wall,"c(-3.1904217, -3.1904227, -3.1904483, 55.9633877, 55.9633864, 55.9633509)"
459564617,Barrier; Wall,"c(-3.1902074, -3.1902427, -3.1902672, 55.9634992, 55.9634522, 55.9634196)"
459564653,Barrier; Wall,"c(-3.1874601, -3.1873851, 55.9639919, 55.9640322)"
459564654,Barrier; Wall,"c(-3.1872018, -3.1871995, -3.1871258, 55.9638345, 55.9638357, 55.9638723)"
459564659,Barrier; Wall,"c(-3.1874229, -3.1874669, -3.187545, 55.9640543, 55.9640799, 55.9641254)"
459564677,Barrier; Wall,"c(-3.1878019, -3.1878036, -3.1878038, -3.1877994, -3.187784, -3.1877742, -3.187821, -3.1879403, -3.1879816, 55.9626331, 55.9626274, 55.9626222, 55.9626103, 55.9625969, 55.9625924, 55.9625685, 55.9625078, 55.9624867)"
459564683,Barrier; Wall,"c(-3.1874136, -3.1873132, 55.9636361, 55.9636859)"
459564684,Barrier; Wall,"c(-3.1875609, -3.1876452, 55.9636231, 55.9635811)"
459564697,Barrier; Wall,"c(-3.1881678, -3.1881339, 55.9632013, 55.9631945)"
459564698,Barrier; Wall,"c(-3.1880789, -3.1878711, 55.9632284, 55.9631874)"
459566056,Barrier; Wall,"c(-3.1902011, -3.1901303, -3.1901125, 55.9629184, 55.9630197, 55.9630452)"
459592503,Barrier; Wall,"c(-3.1898239, -3.1897912, 55.9643297, 55.9643726)"
459592504,Barrier; Wall,"c(-3.1896875, -3.1896552, 55.9642977, 55.9643401)"
459592505,Barrier; Wall,"c(-3.189551, -3.1895192, 55.9642659, 55.9643076)"
459592509,Barrier; Wall,"c(-3.1887663, -3.1887375, 55.9640837, 55.9641218)"
459592510,Barrier; Wall,"c(-3.1889014, -3.1888695, 55.9641154, 55.964153)"
459592511,Barrier; Wall,"c(-3.1890306, -3.1890014, 55.9641456, 55.9641843)"
459592512,Barrier; Wall,"c(-3.189163, -3.1891334, 55.9641762, 55.9642155)"
459592528,Barrier; Wall,"c(-3.1926843, -3.1926335, 55.9623952, 55.9624651)"
459592544,Barrier; Wall,"c(-3.1942879, -3.194313, -3.1943265, -3.1943277, -3.194305, -3.1942749, -3.1942492, -3.1942097, -3.194175, 55.9621649, 55.962145, 55.9621232, 55.9620046, 55.961985, 55.9619702, 55.9619625, 55.9619568, 55.9619568)"
459592558,Barrier; Wall,"c(-3.1893716, -3.1893912, -3.189452, -3.1895337, 55.9616556, 55.9616598, 55.9616727, 55.9615514)"
459592559,Barrier; Wall,"c(-3.1893529, -3.1894327, 55.9616844, 55.9617013)"
459592560,Barrier; Wall,"c(-3.1882824, -3.1882886, -3.1884496, 55.9620154, 55.9620141, 55.9619803)"
459592561,Barrier; Wall,"c(-3.1878827, -3.1876273, -3.1874872, 55.9618217, 55.9618812, 55.9619138)"
459592565,Barrier; Wall,"c(-3.1907691, -3.190869, -3.1910291, -3.191054, -3.1909925, 55.9632125, 55.9632341, 55.9632686, 55.9632325, 55.9632192)"
459592569,Barrier; Wall,"c(-3.1916026, -3.191665, -3.1916909, 55.9615084, 55.9614258, 55.961433)"
459592570,Barrier; Wall,"c(-3.1916292, -3.1915163, -3.1915245, 55.9613343, 55.9614652, 55.9614916)"
459592572,Barrier; Wall,"c(-3.1920781, -3.1920662, 55.9608501, 55.9607755)"
459592573,Barrier; Wall,"c(-3.1921507, -3.1921398, 55.9607779, 55.9607772)"
459592574,Barrier; Wall,"c(-3.1920792, -3.1921109, -3.1921343, -3.1921486, -3.192165, -3.1921803, -3.1921886, -3.1921946, -3.1921986, -3.1921978, -3.192191, -3.1921849, -3.1921776, -3.192165, 55.9609239, 55.9608882, 55.9608615, 55.9608453, 55.9608415, 55.9608355, 55.9608299, 55.9608234, 55.9608124, 55.9608053, 55.9607946, 55.9607896, 55.9607854, 55.960782)"
459617175,Barrier; Wall,"c(-3.1886068, -3.1885564, 55.9662511, 55.9662772)"
459617259,Barrier; Wall,"c(-3.1825306, -3.1825197, -3.1824631, -3.1824255, -3.1824308, -3.1824444, 55.9645569, 55.964561, 55.9645823, 55.964551, 55.9645361, 55.9644971)"
459617261,Barrier; Wall,"c(-3.1832917, -3.183211, -3.1831789, 55.9646765, 55.96472, 55.9647372)"
459617262,Barrier; Wall,"c(-3.183183, -3.1831761, -3.1831603, -3.1829323, 55.9644667, 55.9644702, 55.9644783, 55.9645952)"
459617263,Barrier; Wall,"c(-3.1831657, -3.1830412, 55.9642639, 55.9641956)"
459617265,Barrier; Wall,"c(-3.1828136, -3.1827015, 55.9643946, 55.964455)"
459617266,Barrier; Wall,"c(-3.1827424, -3.1827015, -3.1826796, -3.1826431, -3.1826715, -3.1826838, -3.1827031, -3.1827423, -3.1827879, -3.1830412, -3.1830344, -3.1830477, -3.1830594, -3.1830757, -3.183108, -3.1831497, -3.1831842, -3.183235, -3.183272, -3.1833049, -3.1833531, -3.1834854, -3.1835154, 55.9644783, 55.964455, 55.9644425, 55.9644216, 55.9643918, 55.9643741, 55.964361, 55.9643488, 55.9643473, 55.9641956, 55.9641721, 55.9641594, 55.9641506, 55.9641406, 55.9641261, 55.9641141, 55.9641086, 55.9641064, 55.964109, 55.9641146, 
55.9641299, 55.9642116, 55.9642301)"
459617270,Barrier; Wall,"c(-3.1840637, -3.1841377, 55.9646482, 55.9646939)"
459617271,Barrier; Wall,"c(-3.1840493, -3.1839919, -3.1839208, 55.9647671, 55.9647969, 55.9648338)"
459617272,Barrier; Wall,"c(-3.1841382, -3.1841669, -3.1841239, -3.1841701, -3.1841377, -3.1841077, -3.1840796, -3.1840243, -3.1839775, 55.9646095, 55.9646269, 55.9646492, 55.9646771, 55.9646939, 55.9647094, 55.9646925, 55.9647211, 55.9646929)"
459617273,Barrier; Wall,"c(-3.1841548, -3.1842566, 55.9647107, 55.964771)"
459617274,Barrier; Wall,"c(-3.1843367, -3.1842834, -3.184236, -3.1841886, -3.1841548, -3.1840852, -3.184186, 55.9647294, 55.9646972, 55.9647218, 55.9646932, 55.9647107, 55.9647468, 55.9648076)"
459617275,Barrier; Wall,"c(-3.1841486, -3.1840493, -3.1839501, 55.964827, 55.9647671, 55.9647072)"
459617277,Barrier; Wall,"c(-3.1840201, -3.1839208, -3.1838216, 55.9648937, 55.9648338, 55.9647739)"
459617278,Barrier; Wall,"c(-3.1838927, -3.1839919, -3.1840912, 55.964737, 55.9647969, 55.9648568)"
459617279,Barrier; Wall,"c(-3.1882498, -3.1880879, -3.1879287, 55.9658685, 55.96595, 55.9660303)"
459617280,Barrier; Wall,"c(-3.188823, -3.1887954, -3.188722, -3.1886528, -3.1885921, -3.1885564, -3.1884425, 55.9662326, 55.9662595, 55.9663307, 55.9663084, 55.9662888, 55.9662772, 55.9662402)"
459617281,Barrier; Wall,"c(-3.188483, -3.1883436, 55.9663326, 55.9662901)"
459617282,Barrier; Wall,"c(-3.1881967, -3.1880258, 55.9660158, 55.9660972)"
459617283,Barrier; Wall,"c(-3.1883891, -3.1882201, 55.9661418, 55.9662318)"
459617284,Barrier; Wall,"c(-3.1884479, -3.188298, -3.1882898, -3.1881251, 55.9660004, 55.9660771, 55.9660813, 55.9661656)"
459617285,Barrier; Wall,"c(-3.1883203, -3.1883436, -3.1884425, -3.1885017, -3.1885236, -3.1886047, -3.1886602, 55.9663018, 55.9662901, 55.9662402, 55.9662104, 55.9661993, 55.9661585, 55.9661305)"
459617301,Barrier; Wall,"c(-3.1858502, -3.1854549, -3.1850606, -3.1847821, -3.1844906, -3.1842443, -3.1839388, -3.1839435, -3.1839408, -3.1839368, -3.1839187, -3.1837055, -3.1836813, -3.1835502, 55.9654578, 55.9651897, 55.9649372, 55.964747, 55.9645441, 55.9642636, 55.9640934, 55.9640844, 55.9640739, 55.9640622, 55.9640461, 55.9639413, 55.963938, 55.9638114)"
459813778,Barrier; Wall,"c(-3.1848045, -3.1848762, -3.1848834, 55.9661055, 55.9661504, 55.9661549)"
459813779,Barrier; Wall,"c(-3.1846838, -3.1846063, 55.9662486, 55.9661953)"
459813780,Barrier; Wall,"c(-3.1842924, -3.1842626, -3.184211, 55.9664324, 55.9664125, 55.9663743)"
459813781,Barrier; Wall,"c(-3.1843523, -3.184266, 55.9664042, 55.9663494)"
459813782,Barrier; Wall,"c(-3.1844185, -3.1843341, 55.9663731, 55.9663186)"
459813783,Barrier; Wall,"c(-3.1844847, -3.1844053, 55.9663419, 55.9662863)"
459813784,Barrier; Wall,"c(-3.1845511, -3.184467, 55.9663108, 55.9662584)"
459813785,Barrier; Wall,"c(-3.1846175, -3.1845381, 55.9662797, 55.9662262)"
459813786,Barrier; Wall,"c(-3.1847502, -3.1846723, 55.9662175, 55.9661654)"
459813787,Barrier; Wall,"c(-3.1848165, -3.1847344, 55.9661864, 55.9661373)"
459813788,Barrier; Wall,"c(-3.1848091, -3.1846892, 55.9660383, 55.9659556)"
459813789,Barrier; Wall,"c(-3.1848766, -3.1848535, -3.1847506, 55.9660045, 55.9659901, 55.9659257)"
459813790,Barrier; Wall,"c(-3.1849185, -3.1848866, -3.1848164, 55.9659576, 55.9659376, 55.9658937)"
459813791,Barrier; Wall,"c(-3.1849834, -3.1849572, -3.1848822, 55.9659251, 55.9659087, 55.9658616)"
459813792,Barrier; Wall,"c(-3.1850484, -3.1850242, -3.1849479, 55.9658926, 55.9658775, 55.9658297)"
459813793,Barrier; Wall,"c(-3.1851133, -3.1850134, 55.9658601, 55.9657978)"
459813794,Barrier; Wall,"c(-3.1851782, -3.1851499, -3.1850794, 55.9658276, 55.9658099, 55.9657657)"
459813799,Barrier; Wall,"c(-3.1853688, -3.1853974, -3.1852347, -3.1851739, 55.9658738, 55.9658596, 55.9657578, 55.9657197)"
459813800,Barrier; Wall,"c(-3.1840101, -3.184033, -3.1840513, -3.1840742, -3.1840983, -3.184121, -3.1841404, -3.1841628, -3.184264, 55.9664653, 55.9664711, 55.9664654, 55.9664605, 55.9664576, 55.9664568, 55.9664576, 55.9664601, 55.966495)"
459813801,Barrier; Wall,"c(-3.1856481, -3.1855429, -3.1851739, -3.1850794, -3.1850134, -3.1849479, -3.1848822, -3.1848164, -3.1847506, -3.1846892, -3.1846257, -3.1847468, -3.1848045, -3.1847344, -3.1847096, -3.1846723, -3.1846063, -3.1845381, -3.184467, -3.1844053, -3.1843341, -3.184266, -3.184211, -3.1841699, -3.1840101, -3.1838924, 55.9654888, 55.96554, 55.9657197, 55.9657657, 55.9657978, 55.9658297, 55.9658616, 55.9658937, 55.9659257, 55.9659556, 55.9659865, 55.9660694, 55.9661055, 55.9661373, 55.9661485, 55.9661654, 
55.9661953, 55.9662262, 55.9662584, 55.9662863, 55.9663186, 55.9663494, 55.9663743, 55.9663929, 55.9664653, 55.9665186)"
459813809,Barrier; Wall,"c(-3.1884898, -3.1884554, -3.1884272, -3.1883115, -3.1879974, 55.9643251, 55.9643254, 55.9643241, 55.9642999, 55.964234)"
459813836,Barrier; Wall,"c(-3.1871712, -3.1872266, -3.187296, 55.9647904, 55.9647615, 55.9647969)"
459813837,Barrier; Wall,"c(-3.1871011, -3.1870234, 55.9646116, 55.9646494)"
459813838,Barrier; Wall,"c(-3.1869274, -3.1869647, 55.9645917, 55.9645623)"
459813839,Barrier; Wall,"c(-3.1870047, -3.1870462, -3.1869647, -3.1868782, 55.9646382, 55.9646125, 55.9645623, 55.9645091)"
459813840,Barrier; Wall,"c(-3.1867367, -3.1867722, 55.9644758, 55.9644449)"
459813841,Barrier; Wall,"c(-3.1866348, -3.1866795, -3.1865916, 55.9644139, 55.9643909, 55.9643354)"
459813842,Barrier; Wall,"c(-3.1868227, -3.1868409, -3.1868529, -3.1867722, -3.1867324, -3.1866969, -3.1866528, 55.964528, 55.964518, 55.9644947, 55.9644449, 55.964419, 55.9644006, 55.9644245)"
459813843,Barrier; Wall,"c(-3.1867804, -3.1867659, -3.1867324, 55.9642923, 55.9643875, 55.964419)"
459813844,Barrier; Wall,"c(-3.1868836, -3.1868943, -3.1868782, -3.1868648, -3.1868472, 55.9644499, 55.9644829, 55.9645091, 55.9645309, 55.964543)"
459813845,Barrier; Wall,"c(-3.1869399, -3.1871011, -3.187129, -3.1871167, -3.1872078, -3.1871512, 55.964445, 55.9646116, 55.9646405, 55.9647056, 55.964752, 55.9647783)"
459813846,Barrier; Wall,"c(-3.1872102, -3.1872613, -3.187296, -3.1873885, -3.1873017, -3.1869674, -3.1869399, -3.1868836, -3.1868373, -3.1867804, -3.1867268, -3.1865916, -3.1865458, 55.9649212, 55.9648471, 55.9647969, 55.964663, 55.9646258, 55.9644326, 55.964445, 55.9644499, 55.9643229, 55.9642923, 55.9642636, 55.9643354, 55.9643597)"
459813852,Barrier; Wall,"c(-3.1835033, -3.1835772, -3.1835887, -3.1835969, -3.1836009, 55.9661531, 55.9662718, 55.9662902, 55.9663035, 55.9663723)"
459813855,Barrier; Wall,"c(-3.1833774, -3.1835856, -3.1836015, -3.183653, 55.9665061, 55.9666639, 55.9666759, 55.966715)"
459813856,Barrier; Wall,"c(-3.1838126, -3.183784, -3.183643, -3.1836316, -3.1836161, -3.183596, -3.1835779, -3.1835551, -3.1835115, -3.1835045, -3.1833774, -3.1832165, -3.1832011, -3.1831903, -3.183185, -3.1831789, -3.1831836, -3.1831957, -3.1833583, -3.1834358, 55.9665671, 55.9665476, 55.9664511, 55.9664463, 55.9664425, 55.966441, 55.9664421, 55.9664463, 55.9664571, 55.9664597, 55.9665061, 55.9665649, 55.9665716, 55.9665799, 55.9665874, 55.966599, 55.966611, 55.966626, 55.9667645, 55.9668306)"
459833300,Barrier; Wall,"c(-3.1807211, -3.1802805, 55.9659829, 55.9661457)"
460061446,Barrier; Wall,"c(-3.1764641, -3.1765213, -3.176585, 55.9679422, 55.9679988, 55.9680618)"
460061450,Barrier; Wall,"c(-3.1765701, -3.1765365, 55.967874, 55.9678135)"
460061451,Barrier; Wall,"c(-3.1766457, -3.1766047, 55.9678588, 55.9677841)"
460061461,Barrier; Wall,"c(-3.1769276, -3.1768841, -3.176853, 55.9677506, 55.9677208, 55.9676889)"
460061462,Barrier; Wall,"c(-3.1768134, -3.1768352, -3.176885, -3.176919, 55.9677036, 55.9677421, 55.9677726, 55.9677932)"
460061463,Barrier; Wall,"c(-3.1768617, -3.176777, -3.1767604, 55.967803, 55.9677534, 55.9677076)"
460061464,Barrier; Wall,"c(-3.1768096, -3.1767226, -3.1767247, 55.9678298, 55.9677777, 55.967745)"
460061470,Barrier; Wall,"c(-3.1768464, -3.1768187, -3.1768154, -3.1766707, 55.9679561, 55.9679254, 55.9679216, 55.9677615)"
460061471,Barrier; Wall,"c(-3.1770171, -3.1769373, -3.1768915, -3.176853, -3.1768134, -3.1767604, -3.1767269, -3.1767247, -3.1766707, -3.1766047, -3.1765699, 55.9677426, 55.9676919, 55.9676745, 55.9676889, 55.9677036, 55.9677076, 55.9677102, 55.967745, 55.9677615, 55.9677841, 55.967796)"
460061474,Barrier; Wall,"c(-3.1768454, -3.1768713, -3.1768895, -3.1768959, -3.1769071, -3.1769153, -3.1769295, -3.176952, -3.1769785, -3.1770266, 55.9675489, 55.9675838, 55.9676065, 55.9676146, 55.9676298, 55.9676409, 55.9676493, 55.9676567, 55.9676654, 55.9676485)"
460061481,Barrier; Wall,"c(-3.1771493, -3.1770788, 55.9676942, 55.9676304)"
460061482,Barrier; Wall,"c(-3.1772011, -3.1771306, 55.9676763, 55.9676125)"
460061483,Barrier; Wall,"c(-3.1772547, -3.1772469, -3.1771842, 55.9676577, 55.9676506, 55.9675939)"
460061484,Barrier; Wall,"c(-3.1773076, -3.1772449, 55.9676296, 55.9675729)"
460061485,Barrier; Wall,"c(-3.1773702, -3.1773073, -3.1772449, -3.1771842, -3.1771306, -3.1770788, -3.1770266, -3.177097, 55.967608, 55.9675513, 55.9675729, 55.9675939, 55.9676125, 55.9676304, 55.9676485, 55.9677123)"
460061505,Barrier; Wall,"c(-3.1776425, -3.1776832, 55.9680552, 55.9680925)"
460061506,Barrier; Wall,"c(-3.1776298, -3.177648, -3.1777246, -3.1777505, -3.1777868, -3.1778453, 55.9679303, 55.9679243, 55.9679959, 55.968007, 55.9680206, 55.9680387)"
460061507,Barrier; Wall,"c(-3.1775684, -3.1775043, -3.1774138, -3.1774613, 55.9681305, 55.9681035, 55.9680008, 55.9679853)"
460061511,Barrier; Wall,"c(-3.1778175, -3.1777743, -3.1777416, 55.9681755, 55.9681889, 55.968199)"
460061512,Barrier; Wall,"c(-3.1777619, -3.1777057, -3.1776811, 55.9681191, 55.9681365, 55.9681442)"
460061516,Barrier; Wall,"c(-3.1777468, -3.1777338, -3.177647, 55.968161, 55.968165, 55.9681945)"
460061517,Barrier; Wall,"c(-3.1778453, -3.1778355, -3.1776832, -3.1775684, -3.1775924, -3.1776625, -3.1776811, -3.1777008, -3.1776358, -3.177647, -3.1776578, -3.1777223, -3.1777416, -3.1777635, -3.1776782, -3.177691, 55.9680387, 55.968042, 55.9680925, 55.9681305, 55.968152, 55.9681275, 55.9681442, 55.9681618, 55.9681845, 55.9681945, 55.9682043, 55.9681817, 55.968199, 55.9682186, 55.9682485, 55.9682637)"
460061521,Barrier; Wall,"c(-3.1778572, -3.1777126, 55.9682687, 55.9682884)"
460061522,Barrier; Wall,"c(-3.1778721, -3.177814, -3.1777398, 55.9683011, 55.9683095, 55.9683196)"
460061526,Barrier; Wall,"c(-3.1777934, -3.1780275, -3.1780217, 55.9683809, 55.968329, 55.9683181)"
460061527,Barrier; Wall,"c(-3.1779938, -3.1779775, -3.1779614, -3.177691, -3.1777126, -3.1777398, -3.1777934, 55.9681808, 55.9681853, 55.9681897, 55.9682637, 55.9682884, 55.9683196, 55.9683809)"
460061554,Barrier; Wall,"c(-3.1774267, -3.1773192, -3.1772949, -3.1771737, 55.9680803, 55.9681146, 55.9681224, 55.9681528)"
460061556,Barrier; Wall,"c(-3.1772905, -3.1771505, 55.9680865, 55.9681321)"
460061557,Barrier; Wall,"c(-3.1772592, -3.1772039, -3.1771161, 55.9680558, 55.9680735, 55.9681015)"
460061562,Barrier; Wall,"c(-3.1771717, -3.177158, -3.1770814, 55.9680418, 55.9680462, 55.9680706)"
460061563,Barrier; Wall,"c(-3.1771537, -3.1770262, 55.9679799, 55.9680213)"
460061566,Barrier; Wall,"c(-3.1771102, -3.17709, -3.1769791, 55.9679373, 55.9679438, 55.9679793)"
460061567,Barrier; Wall,"c(-3.1768832, -3.177013, 55.9680553, 55.9680096)"
460061568,Barrier; Wall,"c(-3.1769172, -3.1770489, 55.9680877, 55.9680415)"
460061569,Barrier; Wall,"c(-3.1769473, -3.1770814, 55.9681164, 55.9680706)"
460061573,Barrier; Wall,"c(-3.1769774, -3.1770004, -3.1771141, 55.9681451, 55.9681375, 55.9680997)"
460061574,Barrier; Wall,"c(-3.1770292, -3.1770911, -3.1771447, 55.9681649, 55.9681446, 55.968127)"
460061576,Barrier; Wall,"c(-3.177161, -3.1772333, 55.9682284, 55.968206)"
460061577,Barrier; Wall,"c(-3.1771928, -3.177268, 55.9682603, 55.9682369)"
460061578,Barrier; Wall,"c(-3.177188, -3.1770026, -3.1769584, -3.1769448, 55.9681656, 55.9682255, 55.9682398, 55.9682442)"
460061581,Barrier; Wall,"c(-3.1769442, -3.1769791, -3.177013, -3.1770262, -3.1770489, -3.1770814, -3.1771141, -3.1771161, -3.1771447, -3.1771505, -3.1771737, -3.177188, -3.1772333, -3.177268, -3.1773174, 55.9679482, 55.9679793, 55.9680096, 55.9680213, 55.9680415, 55.9680706, 55.9680997, 55.9681015, 55.968127, 55.9681321, 55.9681528, 55.9681656, 55.968206, 55.9682369, 55.968281)"
460061582,Barrier; Wall,"c(-3.1771631, -3.1770532, -3.1769442, -3.1767155, -3.1766424, 55.9678726, 55.9679077, 55.9679482, 55.968032, 55.9680588)"
460061583,Barrier; Wall,"c(-3.1773258, -3.177258, 55.968364, 55.968298)"
460061584,Barrier; Wall,"c(-3.1773819, -3.1773174, 55.968347, 55.968281)"
460061585,Barrier; Wall,"c(-3.1774427, -3.1774379, -3.17739, 55.9683349, 55.96833, 55.9682805)"
460061586,Barrier; Wall,"c(-3.1774967, -3.177469, -3.1774439, 55.9683185, 55.9682899, 55.9682639)"
460061587,Barrier; Wall,"c(-3.1775258, -3.177475, 55.9682726, 55.9682237)"
460061588,Barrier; Wall,"c(-3.1776955, -3.1776756, -3.1776121, -3.1775844, -3.1775354, -3.177475, -3.1774215, -3.1774439, -3.17739, -3.1773174, -3.177258, -3.1771405, -3.1772381, -3.1773027, -3.1773291, 55.9683694, 55.9683489, 55.9682834, 55.9682549, 55.9682044, 55.9682237, 55.9682408, 55.9682639, 55.9682805, 55.968281, 55.968298, 55.9683317, 55.9683906, 55.9684502, 55.9684422)"
460061594,Barrier; Wall,"c(-3.1792201, -3.1789991, -3.1789665, -3.1784699, -3.1781782, -3.1778613, -3.177028, -3.1768365, -3.1759356, -3.1759283, -3.1752511, -3.1746181, -3.174539, -3.1739978, 55.9618557, 55.9618122, 55.9618451, 55.9617428, 55.9617134, 55.9616867, 55.9616291, 55.9616304, 55.9616601, 55.9617131, 55.9616944, 55.9616861, 55.9616646, 55.9616578)"
460061627,Barrier; Wall,"c(-3.1778868, -3.1779721, 55.9677092, 55.9676753)"
460061630,Barrier; Wall,"c(-3.1778417, -3.1779256, 55.967675, 55.9676405)"
460061632,Barrier; Wall,"c(-3.1777738, -3.1777924, -3.1778757, 55.9676454, 55.9676377, 55.9676032)"
460061634,Barrier; Wall,"c(-3.1777255, -3.1777962, 55.9676088, 55.9675814)"
460061636,Barrier; Wall,"c(-3.1776775, -3.1777129, 55.9675725, 55.9675585)"
460061638,Barrier; Wall,"c(-3.1775324, -3.1775017, -3.1776157, -3.1776546, -3.1777129, -3.1777444, -3.1777962, -3.1778392, -3.1778757, -3.1779256, -3.1779721, -3.1780075, -3.1779738, -3.177934, 55.9675783, 55.9675576, 55.9675261, 55.9675291, 55.9675585, 55.9675797, 55.9675814, 55.9675759, 55.9676032, 55.9676405, 55.9676753, 55.9677017, 55.9677257, 55.9677449)"
460061654,Barrier; Wall,"c(-3.1792164, -3.178952, 55.9675247, 55.9674923)"
460061657,Barrier; Wall,"c(-3.1793307, -3.179102, 55.9676111, 55.9676063)"
460061659,Barrier; Wall,"c(-3.1794513, -3.1792501, 55.9677022, 55.967721)"
460061668,Barrier; Wall,"c(-3.1790815, -3.1789239, -3.1788985, -3.1788022, 55.9674228, 55.9674022, 55.9673782, 55.9673725)"
460061673,Barrier; Wall,"c(-3.1792464, -3.1789873, 55.9673592, 55.9672872)"
460061675,Barrier; Wall,"c(-3.1793693, -3.1791509, 55.9673118, 55.9672236)"
460061698,Barrier; Wall,"c(-3.1797435, -3.1797747, 55.9679748, 55.9679998)"
460061699,Barrier; Wall,"c(-3.1799782, -3.1800084, 55.9678849, 55.9679096)"
460061701,Barrier; Wall,"c(-3.1800448, -3.1800952, -3.179911, -3.1798861, 55.9676514, 55.9676319, 55.9674914, 55.967501)"
